filename,recording_length,sampling_frequency,magnitude_bandwidth,max_magnitude,mean_magnitude,label,set
e00516.wav,20,2000,-5061,32502,-5894.344250327258,abnormal,set_e
e01396.wav,37,2000,-11571,32315,-89.66520853144954,abnormal,set_e
e00112.wav,11,2000,-9390,29702,-499.88349878254354,abnormal,set_e
e00020.wav,24,2000,-5210,32767,1211.2563589065985,normal,set_e
e00108.wav,28,2000,-15916,20597,-5387.432602652968,abnormal,set_e
e00503.wav,13,2000,-2282,32671,-433.61747904147194,abnormal,set_e
e00534.wav,22,2000,-23921,17711,-54.2450805825686,abnormal,set_e
e00641.wav,11,2000,-18541,17903,-3281.428901576944,abnormal,set_e
e00485.wav,11,2000,-610,32767,-746.8760242085662,abnormal,set_e
e01639.wav,50,2000,14422,5822,-914.4123895582329,abnormal,set_e
e00324.wav,23,2000,-30563,15087,-981.1504353504571,abnormal,set_e
e00166.wav,23,2000,30830,14270,15.947176094101367,abnormal,set_e
e01475.wav,17,2000,-18379,20594,92.06528172691928,abnormal,set_e
e01483.wav,11,2000,-10070,32767,572.5309507754552,normal,set_e
e01225.wav,19,2000,-1410,32767,-218.83069171827438,abnormal,set_e
e01801.wav,13,2000,-14336,23808,128.4783404514948,abnormal,set_e
e01271.wav,11,2000,-30371,10656,-5909.843943168189,abnormal,set_e
e02028.wav,38,2000,12912,3662,-332.77346729438995,abnormal,set_e
e01365.wav,24,2000,-5972,32767,431.39051624434865,normal,set_e
e00910.wav,29,2000,20413,9811,-94.37707291846233,abnormal,set_e
e01900.wav,23,2000,-22872,25231,20.34658551325218,abnormal,set_e
e01360.wav,24,2000,-7696,26065,-2431.1759667464416,abnormal,set_e
e01531.wav,22,2000,-10451,22317,205.8342047330765,normal,set_e
e01245.wav,24,2000,-11469,25600,38.01612969592232,abnormal,set_e
e00325.wav,15,2000,-8960,29440,127.38974970202622,abnormal,set_e
e01100.wav,17,2000,31707,12731,-525.2045375319544,abnormal,set_e
e00185.wav,45,2000,-3169,32767,-9.71221020780492,abnormal,set_e
e00741.wav,16,2000,-30791,13671,-522.4174712502306,abnormal,set_e
e01193.wav,21,2000,-14563,22011,51.31048367994694,abnormal,set_e
e01489.wav,36,2000,5130,2084,-331.6026435128857,abnormal,set_e
e01932.wav,16,2000,-9984,28416,129.01006586305456,abnormal,set_e
e01700.wav,25,2000,-2731,32085,119.03113464933398,abnormal,set_e
e00350.wav,18,2000,22119,11633,-504.94907483665514,abnormal,set_e
e01133.wav,20,2000,-11309,21901,76.85334948760665,abnormal,set_e
e00217.wav,34,2000,-13636,21676,2.2754343169919085,abnormal,set_e
e00002.wav,24,2000,17360,6848,-368.1590561277247,abnormal,set_e
e00702.wav,30,2000,-14515,19353,-5739.281595748237,abnormal,set_e
e00646.wav,22,2000,-12466,24576,182.77076441662942,abnormal,set_e
e01076.wav,45,2000,-10514,32767,51.209414397447546,abnormal,set_e
e01466.wav,23,2000,-7721,25047,-728.0241885964912,abnormal,set_e
e00927.wav,12,2000,-8894,26683,-16.02474444264157,abnormal,set_e
e00842.wav,60,2000,-1354,31414,-304.5775912616642,abnormal,set_e
e00720.wav,24,2000,19648,7884,-39.45016906170752,abnormal,set_e
e02007.wav,20,2000,-20351,27890,-443.1149587327626,abnormal,set_e
e00944.wav,16,2000,19481,6767,-1.2172372711311763,abnormal,set_e
e00685.wav,34,2000,-28086,18725,-1892.1435940778736,abnormal,set_e
e00291.wav,18,2000,27447,13428,-377.3014994036463,abnormal,set_e
e01904.wav,9,2000,-10363,28769,-139.61591620775295,abnormal,set_e
e01072.wav,27,2000,10020,4283,-823.5575945896545,abnormal,set_e
e01642.wav,10,2000,-26864,13347,-206.23213393303348,abnormal,set_e
e01455.wav,17,2000,16507,8602,19.236169117226385,abnormal,set_e
e01430.wav,32,2000,32236,15688,21.523426999656174,abnormal,set_e
e01688.wav,19,2000,24494,14336,-370.70315296346985,abnormal,set_e
e01082.wav,26,2000,-18052,23326,-956.5817526918803,abnormal,set_e
e00306.wav,25,2000,-3688,32767,-419.9779417662629,abnormal,set_e
e01181.wav,66,2000,17444,8538,-91.78851917781125,abnormal,set_e
e01607.wav,55,2000,26609,12196,-43.40151914375534,abnormal,set_e
e00043.wav,29,2000,-16,32752,-63.78276805443513,abnormal,set_e
e01518.wav,23,2000,-12110,23864,168.973889133304,abnormal,set_e
e01685.wav,25,2000,-16583,23349,-2772.360373035334,abnormal,set_e
e01388.wav,29,2000,12347,6950,-0.12348397469504736,abnormal,set_e
e01148.wav,29,2000,25785,12186,-95.31823905792662,abnormal,set_e
e00617.wav,20,2000,-7585,29127,63.96563787029226,abnormal,set_e
e02137.wav,21,2000,-11347,21421,677.5317346386464,normal,set_e
e00025.wav,23,2000,-23359,12004,-2260.8256292298847,abnormal,set_e
e00660.wav,26,2000,-17788,19831,43.72821844089893,abnormal,set_e
e01178.wav,16,2000,-23001,32767,1146.7138948008512,abnormal,set_e
e00492.wav,32,2000,-7745,27803,-210.1320667141133,abnormal,set_e
e01079.wav,19,2000,-17397,22008,-206.4577359847901,abnormal,set_e
e00266.wav,18,2000,-6659,26109,643.0255547347397,normal,set_e
e00012.wav,16,2000,-11199,26961,193.92733553245785,abnormal,set_e
e00139.wav,9,2000,-18667,20091,94.90211328041192,abnormal,set_e
e02037.wav,26,2000,11919,6736,0.24808068938503722,abnormal,set_e
e00636.wav,24,2000,13010,4719,-916.1381960139717,abnormal,set_e
e01461.wav,21,2000,-15776,16992,229.77873855544252,normal,set_e
e01132.wav,20,2000,-8212,30873,-447.21903209628886,abnormal,set_e
e00990.wav,18,2000,3107,1445,-363.0269964983621,abnormal,set_e
e00356.wav,22,2000,-32448,13747,-2058.9168063040624,abnormal,set_e
e00443.wav,12,2000,18355,7822,-39.37287490484648,abnormal,set_e
e00431.wav,11,2000,-6787,27385,8.917972267242932,abnormal,set_e
e01933.wav,23,2000,-24167,21299,-62.179227179554275,abnormal,set_e
e00182.wav,21,2000,-5538,30922,-3748.1367287067765,abnormal,set_e
e01771.wav,16,2000,15924,6601,-458.8019045823119,abnormal,set_e
e00673.wav,9,2000,-15905,20121,-1194.553966480447,abnormal,set_e
e01398.wav,20,2000,-17517,28813,33.42571316345068,abnormal,set_e
e00907.wav,11,2000,-32768,14292,56.677891187460126,abnormal,set_e
e01762.wav,41,2000,-14352,32767,17.52971410603715,abnormal,set_e
e01731.wav,10,2000,22826,13337,-149.64645447219985,abnormal,set_e
e01354.wav,31,2000,-21873,17798,37.247917143137194,abnormal,set_e
e01104.wav,16,2000,10983,5970,11.085465973959336,abnormal,set_e
e01725.wav,17,2000,17830,8915,17.651139567669173,abnormal,set_e
e01885.wav,18,2000,-14094,27624,-223.67244017047318,abnormal,set_e
e01537.wav,33,2000,22844,10049,-1287.6187347931873,abnormal,set_e
e00386.wav,16,2000,23127,10524,11.841772536623914,abnormal,set_e
e00860.wav,99,2000,-11088,21680,46.08290659462511,abnormal,set_e
e01988.wav,17,2000,-24342,21908,-61.99266474266474,abnormal,set_e
e00403.wav,53,2000,26131,11199,-3715.0438119512887,abnormal,set_e
e01617.wav,8,2000,30187,16056,18.079186893203882,abnormal,set_e
e01738.wav,15,2000,17982,8274,20.71321961620469,abnormal,set_e
e00445.wav,21,2000,-11008,27136,132.0462513987318,abnormal,set_e
e01842.wav,22,2000,-8439,32767,-419.23396602932985,abnormal,set_e
e00500.wav,28,2000,-23405,18725,-1680.3073564292388,abnormal,set_e
e01491.wav,22,2000,-21627,32767,9.841977019716547,abnormal,set_e
e00597.wav,9,2000,-10274,23251,-19.088129090498757,abnormal,set_e
e00925.wav,22,2000,-14497,18271,207.79001988707796,normal,set_e
e00969.wav,19,2000,20553,14844,499.1535455486542,abnormal,set_e
e01296.wav,30,2000,-13195,19573,-2868.8477543043905,abnormal,set_e
e02079.wav,27,2000,-24625,20567,0.5692432167990065,abnormal,set_e
e01122.wav,11,2000,23142,12083,-129.32352422130063,abnormal,set_e
e02026.wav,25,2000,9380,5079,21.569421056851898,abnormal,set_e
e00571.wav,8,2000,-7881,28205,176.8214153846154,abnormal,set_e
e02067.wav,25,2000,-16580,26018,-54.281410027390734,abnormal,set_e
e00589.wav,26,2000,-6757,32767,-131.12432673305693,abnormal,set_e
e01409.wav,14,2000,29690,11134,47.919683423713906,abnormal,set_e
e01447.wav,12,2000,18022,7999,7.397412599515404,abnormal,set_e
e01702.wav,22,2000,-20,32748,2101.237926946053,abnormal,set_e
e01589.wav,21,2000,-30762,16969,-374.1580185383576,abnormal,set_e
e00394.wav,20,2000,25227,8263,-369.80518370138753,abnormal,set_e
e01116.wav,18,2000,-24390,22249,-521.7813655203316,abnormal,set_e
e01273.wav,40,2000,32465,17039,-450.3808705757522,abnormal,set_e
e00826.wav,48,2000,20450,9926,84.1452492211838,abnormal,set_e
e02106.wav,20,2000,-17476,28399,35.63912422170052,abnormal,set_e
e01404.wav,26,2000,-11445,21323,-418.8771631584979,abnormal,set_e
e00638.wav,39,2000,9871,4874,20.688376497082608,abnormal,set_e
e01516.wav,39,2000,-4582,28873,30.242667855777807,abnormal,set_e
e00908.wav,12,2000,-21359,18838,-727.4411544227886,abnormal,set_e
e00278.wav,25,2000,28227,14666,33.371292185596985,abnormal,set_e
e01265.wav,27,2000,-12288,24576,487.05607236092214,abnormal,set_e
e00806.wav,23,2000,-20248,17775,96.00721354739389,abnormal,set_e
e02063.wav,19,2000,31193,11154,15.543337956048646,abnormal,set_e
e01244.wav,21,2000,-13703,29268,-360.5974962612765,abnormal,set_e
e01027.wav,21,2000,-11498,31295,146.8153541021672,abnormal,set_e
e01843.wav,31,2000,-26722,22053,-57.48293499043977,abnormal,set_e
e00076.wav,32,2000,-23946,21845,191.0255997982282,abnormal,set_e
e01060.wav,19,2000,-10539,25774,-2025.2890798943718,abnormal,set_e
e01114.wav,20,2000,-22911,11988,-5903.929732750737,abnormal,set_e
e00259.wav,25,2000,-12545,21953,-17.083712136449577,abnormal,set_e
e00496.wav,31,2000,13606,3515,-2299.676308539945,abnormal,set_e
e02075.wav,30,2000,22594,9175,-1285.969912708686,abnormal,set_e
e01186.wav,23,2000,28836,14172,-328.1902753108348,abnormal,set_e
e01407.wav,25,2000,-13637,21777,3.1779573726329136,abnormal,set_e
e02095.wav,15,2000,-18794,22717,-161.28902884740896,abnormal,set_e
e01070.wav,26,2000,-17441,20084,83.45913203496396,abnormal,set_e
e01729.wav,20,2000,-16,32752,23.22479698950287,abnormal,set_e
e01152.wav,33,2000,21218,11191,-21.814918393544836,abnormal,set_e
e01168.wav,17,2000,-610,32767,571.736835756077,abnormal,set_e
e01217.wav,29,2000,-10923,23274,25.395222261113055,abnormal,set_e
e00999.wav,31,2000,-23131,15634,-4430.510023546341,abnormal,set_e
e00868.wav,22,2000,-5974,28785,71.16389792009977,abnormal,set_e
e00966.wav,24,2000,9380,4833,-14.128798601282158,abnormal,set_e
e01707.wav,21,2000,-10240,25600,46.196863460010285,abnormal,set_e
e01670.wav,19,2000,-11693,30747,-130.88972061149184,abnormal,set_e
e01958.wav,23,2000,-6694,31359,-1168.4579182715722,abnormal,set_e
e01424.wav,23,2000,-16510,16258,6.307502702702703,abnormal,set_e
e00154.wav,23,2000,-8694,24520,-704.3944092499889,abnormal,set_e
e01497.wav,17,2000,-15327,22902,84.33677303734535,abnormal,set_e
e00608.wav,20,2000,31580,14909,19.840076973717526,abnormal,set_e
e00161.wav,15,2000,-20160,18547,92.70434840602908,abnormal,set_e
e00458.wav,8,2000,-23646,24675,-735.7906848306333,abnormal,set_e
e00521.wav,21,2000,-4592,32767,-597.2349318403116,abnormal,set_e
e00918.wav,28,2000,-544,32767,179.95356917245735,abnormal,set_e
e00126.wav,14,2000,-13820,23629,-710.9692399216126,abnormal,set_e
e01718.wav,14,2000,20969,9535,-819.7194454194454,abnormal,set_e
e00320.wav,42,2000,29532,11919,13.26220045892177,abnormal,set_e
e00184.wav,31,2000,-3881,32767,385.51452709327407,abnormal,set_e
e01794.wav,14,2000,21797,15558,572.7832386777341,abnormal,set_e
e02072.wav,11,2000,-10028,32373,-443.0865741999819,abnormal,set_e
e00117.wav,26,2000,-12769,22167,-422.7895778110714,abnormal,set_e
e01164.wav,24,2000,-5861,29554,-852.1040662035145,abnormal,set_e
e00751.wav,19,2000,-16848,22412,104.17839432061388,abnormal,set_e
e00694.wav,23,2000,-14101,25221,-209.0233093588282,abnormal,set_e
e00760.wav,25,2000,-28556,12922,-1537.4793667947486,abnormal,set_e
e02055.wav,15,2000,-17079,28002,29.4055171478921,abnormal,set_e
e01500.wav,35,2000,-21818,21817,-374.9095098984628,abnormal,set_e
e00187.wav,19,2000,-146,32767,9.733102113244072,abnormal,set_e
e00920.wav,19,2000,25409,12080,-146.11908792720348,abnormal,set_e
e01545.wav,24,2000,-5394,30171,26.042245657568238,abnormal,set_e
e01108.wav,19,2000,-22310,18336,60.16673770579146,abnormal,set_e
e01785.wav,20,2000,-5698,29634,46.29645643854679,abnormal,set_e
e00707.wav,24,2000,-24953,14120,-187.85560514028347,abnormal,set_e
e01463.wav,9,2000,-18606,19161,-927.5242007104796,abnormal,set_e
e00315.wav,27,2000,-23405,18725,-1752.3386377868642,abnormal,set_e
e00207.wav,19,2000,-30303,16521,-1662.2200691505832,abnormal,set_e
e01371.wav,17,2000,10036,5668,1.370221565731167,abnormal,set_e
e00107.wav,20,2000,25798,9595,46.419975278121136,abnormal,set_e
e00600.wav,17,2000,-10362,27667,-324.72725445146466,abnormal,set_e
e00206.wav,43,2000,21274,10486,-449.58457588971726,abnormal,set_e
e01905.wav,23,2000,-23912,16321,-285.4968182990799,abnormal,set_e
e02092.wav,13,2000,-16517,16695,-179.41051896672096,abnormal,set_e
e01333.wav,19,2000,-20749,19104,-322.19367264136406,abnormal,set_e
e00094.wav,12,2000,-10127,29969,-238.7919921072104,abnormal,set_e
e00293.wav,24,2000,-8192,24576,47.821754197780436,abnormal,set_e
e00719.wav,17,2000,-610,32767,-941.1198044725442,abnormal,set_e
e00728.wav,26,2000,-19833,20696,201.09117119181272,abnormal,set_e
e02039.wav,11,2000,-27549,12919,-186.3695981466631,abnormal,set_e
e00984.wav,9,2000,11411,4742,-308.09213118553714,abnormal,set_e
e00649.wav,36,2000,-11717,25023,-170.46342657342657,abnormal,set_e
e01777.wav,97,2000,-12795,19973,-5483.239205277534,abnormal,set_e
e01242.wav,15,2000,-16,32752,89.09548793284365,abnormal,set_e
e01916.wav,14,2000,6031,2274,-369.6243586964376,abnormal,set_e
e00583.wav,25,2000,-13904,30397,90.75577875619152,abnormal,set_e
e00858.wav,9,2000,14506,8229,7.43761679674618,abnormal,set_e
e00932.wav,25,2000,31569,13347,-2056.736207798479,abnormal,set_e
e01309.wav,19,2000,-32311,13418,-1687.4867249602544,abnormal,set_e
e00575.wav,21,2000,-10217,25463,-163.67771773526118,abnormal,set_e
e01528.wav,64,2000,-21571,15614,-384.87449879711306,abnormal,set_e
e01098.wav,12,2000,-8215,27532,-301.04783130464597,abnormal,set_e
e02118.wav,21,2000,12698,6226,19.240727682978424,abnormal,set_e
e01623.wav,20,2000,-25186,7582,233.07484428625907,normal,set_e
e01954.wav,41,2000,-9661,32767,-288.851161771153,abnormal,set_e
e00645.wav,18,2000,-9697,28672,-377.5029044934222,abnormal,set_e
e00309.wav,12,2000,16667,9467,6.979260710331317,abnormal,set_e
e00093.wav,19,2000,-15010,27694,-211.80003228757465,abnormal,set_e
e01419.wav,26,2000,9132,3545,54.79762790151486,abnormal,set_e
e02064.wav,32,2000,-3965,32752,-55.55674213521796,abnormal,set_e
e01202.wav,47,2000,-3955,32767,-0.7040184649421375,abnormal,set_e
e00616.wav,38,2000,13894,7537,13.557355748833263,abnormal,set_e
e00971.wav,34,2000,-1,32767,-278.3293550403286,abnormal,set_e
e00698.wav,11,2000,15115,7660,19.488585329341316,abnormal,set_e
e01146.wav,13,2000,-9263,27673,54.138379022646006,abnormal,set_e
e01760.wav,20,2000,-24985,21709,-61.38581724835859,abnormal,set_e
e00781.wav,20,2000,-25526,22807,-56.415788950715424,abnormal,set_e
e00248.wav,25,2000,-8096,25829,-262.3678487856048,abnormal,set_e
e01364.wav,35,2000,16867,9704,-56.59714593125319,abnormal,set_e
e01139.wav,37,2000,-1,32767,169.29341749806082,abnormal,set_e
e01542.wav,23,2000,-9899,27989,128.2910975239582,abnormal,set_e
e00681.wav,19,2000,-20,32748,336.2303847946553,abnormal,set_e
e01790.wav,9,2000,-15855,22374,83.29719345138656,abnormal,set_e
e01220.wav,10,2000,26997,13303,-121.18539325842697,abnormal,set_e
e01468.wav,16,2000,18506,10017,224.1068431445144,abnormal,set_e
e00486.wav,60,2000,-21933,19027,-3.808551515353139,abnormal,set_e
e00366.wav,22,2000,-4592,28176,-2424.742364952998,abnormal,set_e
e01768.wav,16,2000,22302,10075,-98.2710329480126,abnormal,set_e
e00605.wav,21,2000,-4928,27840,388.80029771596037,normal,set_e
e01792.wav,19,2000,-11565,22528,-419.40635300372145,abnormal,set_e
e01874.wav,30,2000,-18256,26683,-1225.5829932649879,abnormal,set_e
e00839.wav,18,2000,12891,5281,-779.551426509769,abnormal,set_e
e00898.wav,29,2000,18607,10087,-459.1838339253078,abnormal,set_e
e00988.wav,12,2000,-29465,9907,-5462.928509719222,abnormal,set_e
e01263.wav,23,2000,-12199,20569,573.013872930763,normal,set_e
e00983.wav,18,2000,13149,6636,19.184369176805877,abnormal,set_e
e01582.wav,27,2000,-1017,32322,-73.62026244548052,abnormal,set_e
e01949.wav,27,2000,-5783,26985,75.03384895021885,abnormal,set_e
e01078.wav,37,2000,-28086,18725,-1662.2478251354162,abnormal,set_e
e01372.wav,36,2000,-12072,23283,-1503.471160050498,abnormal,set_e
e01304.wav,18,2000,-6128,30370,-5916.589644135836,abnormal,set_e
e00995.wav,20,2000,-21462,20121,-1195.7929609157168,abnormal,set_e
e01961.wav,40,2000,-6492,26276,95.38553211626112,abnormal,set_e
e01023.wav,30,2000,10609,4997,21.175220714191592,abnormal,set_e
e01977.wav,13,2000,-9161,31006,-1171.993779460629,abnormal,set_e
e01549.wav,23,2000,9626,4465,20.312703300516112,abnormal,set_e
e02073.wav,20,2000,21914,9134,13.77810166717807,abnormal,set_e
e00713.wav,24,2000,-2721,32767,841.1312549011296,normal,set_e
e01751.wav,32,2000,-18858,20169,-53.48437303285912,abnormal,set_e
e01487.wav,18,2000,-18532,19876,18.057793155646863,abnormal,set_e
e00821.wav,20,2000,27291,12814,-123.27205363443896,abnormal,set_e
e00890.wav,30,2000,-774,32699,-580.2729283990346,abnormal,set_e
e00797.wav,23,2000,-4161,30167,269.28091728091727,abnormal,set_e
e01001.wav,28,2000,2818,1127,-362.63623059075496,abnormal,set_e
e01105.wav,18,2000,-133,32635,757.1462345036966,normal,set_e
e01498.wav,49,2000,-7043,28685,-315.0424003279697,abnormal,set_e
e01971.wav,15,2000,-1072,31696,735.6065042315042,normal,set_e
e00992.wav,48,2000,-10504,32767,187.02967165169775,abnormal,set_e
e00251.wav,23,2000,-7710,27862,75.6888072357264,abnormal,set_e
e00371.wav,30,2000,-14564,21462,-548.2283097528149,abnormal,set_e
e01375.wav,21,2000,-921,32767,582.7989551220201,normal,set_e
e02140.wav,27,2000,-7031,26929,-2380.346767376043,abnormal,set_e
e00197.wav,56,2000,-16,32752,-59.77485128646169,abnormal,set_e
e00615.wav,16,2000,-17708,21183,56.432211569397076,abnormal,set_e
e01825.wav,15,2000,-7724,28087,-22.883013342011065,abnormal,set_e
e01087.wav,21,2000,30530,11189,-2050.8951253751575,abnormal,set_e
e01282.wav,27,2000,-14111,30855,48.18630888002089,abnormal,set_e
e00637.wav,19,2000,19226,9529,-375.8741189883914,abnormal,set_e
e01329.wav,18,2000,-1,32767,43.91439991118019,abnormal,set_e
e01924.wav,22,2000,-15254,22787,-732.6393021120294,abnormal,set_e
e01883.wav,26,2000,20372,10779,96.11497398342648,abnormal,set_e
e01663.wav,10,2000,-23421,13965,-2861.1332857142856,abnormal,set_e
e01660.wav,21,2000,19607,10744,-19.285264042582995,abnormal,set_e
e00703.wav,12,2000,-2789,29979,314.29900114622563,normal,set_e
e02025.wav,29,2000,-10871,30185,-139.33182972008782,abnormal,set_e
e01478.wav,24,2000,-11211,28456,361.2687910891504,abnormal,set_e
e01664.wav,39,2000,-16741,19137,37.19928346376664,abnormal,set_e
e00752.wav,33,2000,-11475,21293,-144.26061451675818,abnormal,set_e
e00840.wav,20,2000,-22031,23374,31.213879808901183,abnormal,set_e
e01620.wav,23,2000,-12698,23552,45.67927567985565,abnormal,set_e
e00772.wav,20,2000,-13023,28907,-322.585674506489,abnormal,set_e
e02002.wav,17,2000,-11113,27924,48.23491909200069,abnormal,set_e
e00556.wav,29,2000,18846,11036,217.55183747147578,abnormal,set_e
e01115.wav,17,2000,-14082,18686,223.99907160612142,normal,set_e
e00102.wav,35,2000,-31847,12927,-453.7533963715075,abnormal,set_e
e01927.wav,21,2000,22380,11852,64.40523731587561,abnormal,set_e
e01804.wav,19,2000,7111,2828,-831.7983770287141,abnormal,set_e
e02100.wav,12,2000,-11247,21521,-14.387598794100871,abnormal,set_e
e00253.wav,50,2000,-3101,32767,-379.01884494266307,abnormal,set_e
e00214.wav,15,2000,-25316,19489,-1952.5800715214564,abnormal,set_e
e00801.wav,16,2000,22937,9830,17.864112044115803,abnormal,set_e
e00064.wav,27,2000,-12053,23540,-730.0527468079626,abnormal,set_e
e01091.wav,21,2000,25108,12256,44.105224928574884,abnormal,set_e
e01195.wav,27,2000,-6231,29768,-3790.1870730716687,abnormal,set_e
e01258.wav,25,2000,22632,10136,-173.55435040772701,abnormal,set_e
e00968.wav,17,2000,-19089,24704,-321.42251436531427,abnormal,set_e
e01918.wav,18,2000,-3073,32767,132.06983318405733,abnormal,set_e
e01158.wav,26,2000,-10353,29887,-596.9555192935304,abnormal,set_e
e00829.wav,18,2000,11403,4598,-368.6695782797374,abnormal,set_e
e00775.wav,21,2000,4770,1836,-363.0662043173641,abnormal,set_e
e00939.wav,22,2000,-3660,29108,55.696152275511594,abnormal,set_e
e00065.wav,25,2000,-22306,19367,-976.5606544132498,abnormal,set_e
e00843.wav,19,2000,-19820,18702,-3264.5322469345506,abnormal,set_e
e02128.wav,22,2000,-3642,32767,276.5769196547736,abnormal,set_e
e00367.wav,20,2000,-10083,28257,-722.4949085566644,abnormal,set_e
e01767.wav,19,2000,-16794,27238,-63.215040135192226,abnormal,set_e
e00442.wav,9,2000,9551,5358,0.8782975542027128,abnormal,set_e
e01476.wav,17,2000,-13312,25941,126.9966767890907,abnormal,set_e
e00417.wav,25,2000,18577,7845,4.926011770396646,abnormal,set_e
e00578.wav,13,2000,-16,32752,194.38300336197236,abnormal,set_e
e01421.wav,10,2000,-2876,29892,646.420999030068,normal,set_e
e02081.wav,16,2000,-23866,16867,77.21211455127802,abnormal,set_e
e01450.wav,22,2000,10772,4792,21.426256153060276,abnormal,set_e
e01107.wav,15,2000,-25477,18350,11.316665556961183,abnormal,set_e
e02111.wav,23,2000,16671,8192,21.350721567589037,abnormal,set_e
e00664.wav,19,2000,-29037,11355,-2246.8099249462025,abnormal,set_e
e00063.wav,8,2000,-22173,28476,236.56129950201566,abnormal,set_e
e00103.wav,11,2000,-20308,22373,-160.81312254409212,abnormal,set_e
e02003.wav,64,2000,-8192,31130,-426.83860355876317,abnormal,set_e
e01288.wav,37,2000,6384,2387,-369.6174482297929,abnormal,set_e
e00465.wav,31,2000,-8280,28892,-1160.8694151361208,abnormal,set_e
e00855.wav,20,2000,-16802,22988,-374.3451181859594,abnormal,set_e
e00369.wav,29,2000,-7193,30903,-5905.700017470301,abnormal,set_e
e02051.wav,18,2000,24660,11739,-378.56696329869555,abnormal,set_e
e01241.wav,31,2000,-1,32767,-11.573241874479134,abnormal,set_e
e02125.wav,24,2000,-13474,20927,17.639900731891984,abnormal,set_e
e00624.wav,14,2000,-12737,25473,55.28730690760711,abnormal,set_e
e01931.wav,19,2000,-14877,23164,-730.2606199159976,abnormal,set_e
e01014.wav,18,2000,14950,7168,-283.90708230790267,abnormal,set_e
e02082.wav,19,2000,-24081,23041,102.3825713683767,abnormal,set_e
e01402.wav,15,2000,10205,4198,8.192294625263301,abnormal,set_e
e01914.wav,13,2000,26772,12584,-379.39928919106853,abnormal,set_e
e00543.wav,23,2000,-12862,21335,13.750285915369052,abnormal,set_e
e01075.wav,9,2000,-7984,32767,-917.6624756123997,abnormal,set_e
e00410.wav,19,2000,24576,9830,10.794314021107043,abnormal,set_e
e00022.wav,16,2000,14213,6758,13.556744786861044,abnormal,set_e
e00644.wav,19,2000,23672,10271,-103.98933173352809,abnormal,set_e
e00060.wav,18,2000,-16852,20909,-5355.171814451789,abnormal,set_e
e01336.wav,28,2000,11055,4668,-304.74859896484026,abnormal,set_e
e01959.wav,31,2000,-9112,25058,71.85282047941637,abnormal,set_e
e00887.wav,26,2000,-17311,18239,97.63087090845097,abnormal,set_e
e01267.wav,15,2000,-8378,27555,124.87690718901992,abnormal,set_e
e01976.wav,48,2000,-10403,32767,-332.19133179305226,abnormal,set_e
e02015.wav,11,2000,-9777,29867,59.54928578185602,abnormal,set_e
e01643.wav,22,2000,-2957,32767,-531.375598631699,abnormal,set_e
e00006.wav,22,2000,32460,14270,21.82518478938463,abnormal,set_e
e01137.wav,11,2000,8917,3545,55.49638123883824,abnormal,set_e
e01363.wav,17,2000,-23249,25346,22.820077880700925,abnormal,set_e
e01695.wav,15,2000,-9182,29427,-321.5249081803005,abnormal,set_e
e01284.wav,17,2000,-4219,28549,686.0494172494173,normal,set_e
e00991.wav,13,2000,20634,8438,-37.03441461595824,abnormal,set_e
e00302.wav,23,2000,-20122,21589,-197.63602157553612,abnormal,set_e
e00041.wav,23,2000,-16622,24648,-1915.462252232629,abnormal,set_e
e00447.wav,35,2000,14705,7455,20.772071760260737,abnormal,set_e
e00382.wav,34,2000,-7041,26991,-304.98901625072546,abnormal,set_e
e00726.wav,44,2000,-7995,32752,12.067625619815827,abnormal,set_e
e02138.wav,24,2000,-9770,27476,-911.4398458233287,abnormal,set_e
e01597.wav,36,2000,26461,9950,-455.65345564905505,abnormal,set_e
e00656.wav,11,2000,-18598,23690,-399.5569020501139,abnormal,set_e
e01887.wav,16,2000,-23097,23191,-208.47783763928004,abnormal,set_e
e00778.wav,20,2000,13885,7168,21.28232376904003,abnormal,set_e
e01525.wav,25,2000,30313,13976,-21.153099434246407,abnormal,set_e
e00284.wav,36,2000,-18422,19651,-523.1241215175696,abnormal,set_e
e01411.wav,20,2000,-11916,24576,-2446.3235382233984,abnormal,set_e
e00077.wav,12,2000,17408,8192,21.75900706774694,abnormal,set_e
e01216.wav,33,2000,27621,15802,-54.841447982886926,abnormal,set_e
e00946.wav,24,2000,-5069,28966,75.3761714645934,abnormal,set_e
e00917.wav,10,2000,-7447,32767,958.4599708879185,normal,set_e
e00950.wav,18,2000,-3545,29702,-490.5553707742639,abnormal,set_e
e01155.wav,27,2000,26839,12483,-1281.6674630676637,abnormal,set_e
e02023.wav,17,2000,-18204,22037,-1215.030505074345,abnormal,set_e
e00757.wav,32,2000,-16669,20490,-217.34342896517163,abnormal,set_e
e02066.wav,11,2000,26572,9913,-1421.274344739716,abnormal,set_e
e02006.wav,9,2000,-6324,29989,-508.33618995633185,abnormal,set_e
e00965.wav,13,2000,-11386,32767,-924.5509544092129,abnormal,set_e
e01919.wav,26,2000,-7416,31401,-0.7933811771129919,abnormal,set_e
e00598.wav,16,2000,-17072,26608,-56.24392032262006,abnormal,set_e
e00905.wav,26,2000,-8812,25445,-2440.51840776699,abnormal,set_e
e02119.wav,11,2000,25710,9767,15.428042139094723,abnormal,set_e
e01310.wav,15,2000,-21958,16215,-4307.253601921025,abnormal,set_e
